Foot,Phase,Slope,Intervention,Max Flexion,Max Abduction,Max Adduction,Max Internal Rotation,Max External Rotation,,,,,,,,,,,,,
Right,P1,0,4,133.67,1.72,N/A,N/A,-5.65,,,,,,,,,,,,,
Right,P1,0,4,133.59,3.18,N/A,N/A,-6.17,,,,,,,,,,,,,
Right,P1,15,1,149.52,N/A,-6.61,22.69,N/A,,,,,,,,,,,,,
Right,P1,15,1,141.49,N/A,-9.99,20.99,N/A,,,,,,,,,,,,,
Right,P1,15,1,142.00,N/A,-7.33,13.49,N/A,,,,,,,,,,,,,
Right,P1,15,1,145.92,N/A,-6.49,17.04,N/A,,,,,,,,,,,,,
Right,P1,15,1,146.44,N/A,-6.13,18.35,N/A,,,,,,,,,,,,,
Right,P1,15,1,125.47,9.08,N/A,N/A,-13.51,,,,,,,,,,,,,
Right,P1,15,1,127.17,12.55,N/A,N/A,-15.55,,,,,,,,,,,,,
Right,P1,15,1,127.17,10.74,N/A,N/A,-12.81,,,,,,,,,,,,,
Right,P1,15,1,124.67,12.61,N/A,N/A,-12.68,,,,,,,,,,,,,
Right,P1,15,1,124.72,12.25,N/A,N/A,-13.60,,,,,,,,,,,,,
Right,P1,15,1,143.43,N/A,-4.94,11.90,N/A,,,,,,,,,,,,,
Right,P1,15,1,143.69,N/A,-5.11,9.93,N/A,,,,,,,,,,,,,
Right,P1,15,1,145.38,N/A,-7.40,8.84,N/A,,,,,,,,,,,,,
Right,P1,15,1,144.74,N/A,-7.17,9.05,N/A,,,,,,,,,,,,,
Right,P1,15,1,146.04,N/A,-8.78,8.81,N/A,,,,,,,,,,,,,
Right,P1,15,1,154.64,N/A,-8.52,6.48,N/A,,,,,,,,,,,,,
Right,P1,15,1,154.72,N/A,-7.36,6.82,N/A,,,,,,,,,,,,,
Right,P1,15,1,154.08,N/A,-7.93,6.86,N/A,,,,,,,,,,,,,
Right,P1,15,1,154.55,N/A,-7.90,7.71,N/A,,,,,,,,,,,,,
Right,P1,15,1,154.63,N/A,-9.01,9.96,N/A,,,,,,,,,,,,,
Right,P1,15,1,110.91,8.01,N/A,10.76,N/A,,,,,,,,,,,,,
Right,P1,15,1,107.19,9.12,N/A,11.52,N/A,,,,,,,,,,,,,
Right,P1,15,1,109.50,9.35,N/A,12.48,N/A,,,,,,,,,,,,,
Right,P1,15,1,107.96,11.00,N/A,12.24,N/A,,,,,,,,,,,,,
Right,P1,15,1,107.38,10.05,N/A,12.86,N/A,,,,,,,,,,,,,
Right,P1,15,1,152.87,N/A,-6.40,19.41,N/A,,,,,,,,,,,,,
Right,P1,15,1,152.40,N/A,-3.96,21.36,N/A,,,,,,,,,,,,,
Right,P1,15,1,151.88,N/A,-2.68,21.39,N/A,,,,,,,,,,,,,
Right,P1,15,1,151.92,N/A,-5.01,20.63,N/A,,,,,,,,,,,,,
Right,P1,15,1,153.82,N/A,-4.37,21.25,N/A,,,,,,,,,,,,,
Right,P1,15,1,124.24,6.35,N/A,3.91,-2.47,,,,,,,,,,,,,
Right,P1,15,1,127.27,7.99,N/A,7.10,-2.50,,,,,,,,,,,,,
Right,P1,15,1,123.42,7.80,N/A,5.08,-1.61,,,,,,,,,,,,,
Right,P1,15,1,124.58,9.09,N/A,8.14,N/A,,,,,,,,,,,,,
Right,P1,15,1,122.30,8.72,N/A,8.80,N/A,,,,,,,,,,,,,
Right,P1,15,1,147.68,7.87,N/A,N/A,-12.45,,,,,,,,,,,,,
Right,P1,15,1,146.47,9.38,N/A,N/A,-14.52,,,,,,,,,,,,,
Right,P1,15,1,148.09,7.20,N/A,N/A,-14.36,,,,,,,,,,,,,
Right,P1,15,1,146.03,7.13,N/A,N/A,-7.85,,,,,,,,,,,,,
Right,P1,15,1,146.92,7.21,N/A,N/A,-6.77,,,,,,,,,,,,,
Right,P1,15,1,141.85,N/A,-4.36,13.29,N/A,,,,,,,,,,,,,
Right,P1,15,1,142.57,N/A,-3.99,14.34,N/A,,,,,,,,,,,,,
Right,P1,15,1,142.38,N/A,-4.31,15.74,N/A,,,,,,,,,,,,,
Right,P1,15,1,144.68,N/A,-4.64,21.37,N/A,,,,,,,,,,,,,
Right,P1,15,1,143.58,N/A,-3.84,16.74,N/A,,,,,,,,,,,,,
Right,P1,15,2,144.06,N/A,-10.95,23.03,N/A,,,,,,,,,,,,,
Right,P1,15,2,146.43,N/A,-10.72,26.11,N/A,,,,,,,,,,,,,
Right,P1,15,2,149.02,N/A,-10.58,29.33,N/A,,,,,,,,,,,,,
Right,P1,15,2,147.50,N/A,-9.46,24.55,N/A,,,,,,,,,,,,,
Right,P1,15,2,146.68,N/A,-8.81,22.06,N/A,,,,,,,,,,,,,
Right,P1,15,2,114.25,13.59,N/A,N/A,-14.51,,,,,,,,,,,,,
Right,P1,15,2,121.16,12.65,N/A,N/A,-11.88,,,,,,,,,,,,,
Right,P1,15,2,115.23,13.40,N/A,N/A,-12.13,,,,,,,,,,,,,
Right,P1,15,2,117.30,12.75,N/A,N/A,-11.76,,,,,,,,,,,,,
Right,P1,15,2,124.62,12.15,N/A,N/A,-16.09,,,,,,,,,,,,,
Right,P1,15,2,138.92,N/A,-7.60,3.82,N/A,,,,,,,,,,,,,
Right,P1,15,2,139.18,N/A,-9.77,2.00,-3.39,,,,,,,,,,,,,
Right,P1,15,2,138.62,N/A,-9.04,3.76,N/A,,,,,,,,,,,,,
Right,P1,15,2,138.79,N/A,-10.75,5.77,-2.38,,,,,,,,,,,,,
Right,P1,15,2,138.44,N/A,-8.60,6.92,N/A,,,,,,,,,,,,,
Right,P1,15,2,148.87,N/A,-6.49,2.58,-1.73,,,,,,,,,,,,,
Right,P1,15,2,149.87,N/A,-11.47,3.96,N/A,,,,,,,,,,,,,
Right,P1,15,2,150.13,N/A,-8.98,0.87,-3.41,,,,,,,,,,,,,
Right,P1,15,2,150.23,N/A,-8.88,2.65,-3.28,,,,,,,,,,,,,
Right,P1,15,2,149.89,N/A,-10.73,5.81,N/A,,,,,,,,,,,,,
Right,P1,15,2,101.53,5.81,N/A,8.18,N/A,,,,,,,,,,,,,
Right,P1,15,2,102.63,5.30,N/A,9.36,N/A,,,,,,,,,,,,,
Right,P1,15,2,100.30,5.17,N/A,7.61,N/A,,,,,,,,,,,,,
Right,P1,15,2,100.62,5.68,N/A,7.85,N/A,,,,,,,,,,,,,
Right,P1,15,2,101.57,4.82,-0.84,8.00,N/A,,,,,,,,,,,,,
Right,P1,15,2,142.32,N/A,-13.92,17.92,N/A,,,,,,,,,,,,,
Right,P1,15,2,143.11,N/A,-17.11,17.29,N/A,,,,,,,,,,,,,
Right,P1,15,2,141.07,N/A,-18.27,15.51,N/A,,,,,,,,,,,,,
Right,P1,15,2,139.88,N/A,-17.92,15.73,N/A,,,,,,,,,,,,,
Right,P1,15,2,141.09,N/A,-16.46,9.52,N/A,,,,,,,,,,,,,
Right,P1,15,2,117.30,N/A,-3.09,N/A,-17.93,,,,,,,,,,,,,
Right,P1,15,2,111.24,4.13,N/A,N/A,-10.69,,,,,,,,,,,,,
Right,P1,15,2,107.38,4.54,N/A,N/A,-12.66,,,,,,,,,,,,,
Right,P1,15,2,110.02,4.34,N/A,N/A,-10.39,,,,,,,,,,,,,
Right,P1,15,2,111.00,3.26,-0.14,N/A,-13.45,,,,,,,,,,,,,
Right,P1,15,2,143.59,7.71,N/A,N/A,-16.18,,,,,,,,,,,,,
Right,P1,15,2,142.65,6.30,N/A,N/A,-15.69,,,,,,,,,,,,,
Right,P1,15,2,142.83,4.52,N/A,N/A,-17.23,,,,,,,,,,,,,
Right,P1,15,2,142.60,5.20,N/A,N/A,-15.64,,,,,,,,,,,,,
Right,P1,15,2,143.41,6.99,N/A,N/A,-18.51,,,,,,,,,,,,,
Right,P1,15,2,115.19,9.41,N/A,N/A,-8.08,,,,,,,,,,,,,
Right,P1,15,2,111.56,9.67,N/A,N/A,-10.66,,,,,,,,,,,,,
Right,P1,15,2,111.17,8.84,N/A,N/A,-10.20,,,,,,,,,,,,,
Right,P1,15,2,113.57,9.94,N/A,N/A,-9.37,,,,,,,,,,,,,
Right,P1,15,2,113.86,13.32,N/A,N/A,-9.96,,,,,,,,,,,,,
Right,P1,15,3,118.97,N/A,-8.52,3.13,-1.39,,,,,,,,,,,,,
Right,P1,15,3,115.40,N/A,-9.07,6.18,N/A,,,,,,,,,,,,,
Right,P1,15,3,115.28,N/A,-6.11,10.56,N/A,,,,,,,,,,,,,
Right,P1,15,3,108.89,N/A,-4.82,5.14,N/A,,,,,,,,,,,,,
Right,P1,15,3,121.81,N/A,-5.34,8.49,N/A,,,,,,,,,,,,,
Right,P1,15,3,114.23,14.59,N/A,N/A,-14.77,,,,,,,,,,,,,
Right,P1,15,3,115.06,14.05,N/A,N/A,-12.73,,,,,,,,,,,,,
Right,P1,15,3,114.57,14.65,N/A,N/A,-15.01,,,,,,,,,,,,,
Right,P1,15,3,116.05,13.87,N/A,N/A,-15.75,,,,,,,,,,,,,
Right,P1,15,3,112.83,14.99,N/A,N/A,-14.70,,,,,,,,,,,,,
Right,P1,15,3,142.04,N/A,-6.61,12.92,N/A,,,,,,,,,,,,,
Right,P1,15,3,145.32,N/A,-7.43,13.26,N/A,,,,,,,,,,,,,
Right,P1,15,3,146.44,N/A,-7.80,12.15,N/A,,,,,,,,,,,,,
Right,P1,15,3,141.18,N/A,-6.64,8.51,N/A,,,,,,,,,,,,,
Right,P1,15,3,141.32,N/A,-7.24,8.71,N/A,,,,,,,,,,,,,
Right,P1,15,3,153.25,N/A,-7.72,5.37,-0.64,,,,,,,,,,,,,
Right,P1,15,3,151.10,N/A,-8.48,3.58,-0.14,,,,,,,,,,,,,
Right,P1,15,3,153.79,N/A,-10.12,9.04,N/A,,,,,,,,,,,,,
Right,P1,15,3,153.32,N/A,-11.61,5.61,N/A,,,,,,,,,,,,,
Right,P1,15,3,153.05,N/A,-10.00,10.05,N/A,,,,,,,,,,,,,
Right,P1,15,3,101.86,4.35,N/A,7.80,N/A,,,,,,,,,,,,,
Right,P1,15,3,106.56,7.54,N/A,7.41,N/A,,,,,,,,,,,,,
Right,P1,15,3,102.82,8.06,N/A,7.89,N/A,,,,,,,,,,,,,
Right,P1,15,3,99.38,7.80,N/A,9.73,N/A,,,,,,,,,,,,,
Right,P1,15,3,104.60,8.42,N/A,10.38,N/A,,,,,,,,,,,,,
Right,P1,15,3,108.43,N/A,-9.06,N/A,-8.01,,,,,,,,,,,,,
Right,P1,15,3,126.19,N/A,-10.64,0.16,-3.26,,,,,,,,,,,,,
Right,P1,15,3,115.27,N/A,-3.64,N/A,-5.68,,,,,,,,,,,,,
Right,P1,15,3,121.89,N/A,-5.40,N/A,-5.54,,,,,,,,,,,,,
Right,P1,15,3,151.18,N/A,-7.73,16.69,N/A,,,,,,,,,,,,,
Right,P1,15,3,108.06,4.91,N/A,N/A,-10.51,,,,,,,,,,,,,
Right,P1,15,3,108.80,5.30,N/A,N/A,-11.41,,,,,,,,,,,,,
Right,P1,15,3,113.93,0.75,-2.38,N/A,-19.51,,,,,,,,,,,,,
Right,P1,15,3,118.62,2.22,-3.75,N/A,-12.49,,,,,,,,,,,,,
Right,P1,15,3,123.90,1.87,-3.89,N/A,-9.93,,,,,,,,,,,,,
Right,P1,15,3,137.39,8.10,N/A,N/A,-15.91,,,,,,,,,,,,,
Right,P1,15,3,143.09,4.01,N/A,N/A,-13.83,,,,,,,,,,,,,
Right,P1,15,3,145.18,4.60,N/A,N/A,-13.19,,,,,,,,,,,,,
Right,P1,15,3,143.82,6.16,N/A,N/A,-15.37,,,,,,,,,,,,,
Right,P1,15,3,143.89,4.01,N/A,N/A,-16.16,,,,,,,,,,,,,
Right,P1,15,3,117.87,7.21,N/A,N/A,-3.01,,,,,,,,,,,,,
Right,P1,15,3,116.98,9.71,N/A,N/A,-4.87,,,,,,,,,,,,,
Right,P1,15,3,118.42,8.80,N/A,1.39,-5.11,,,,,,,,,,,,,
Right,P1,15,3,115.22,9.04,N/A,1.45,-4.26,,,,,,,,,,,,,
Right,P1,15,3,116.40,10.12,N/A,1.64,-5.50,,,,,,,,,,,,,
Right,P1,15,4,146.45,N/A,-6.07,18.00,N/A,,,,,,,,,,,,,
Right,P1,15,4,149.16,N/A,-5.72,19.53,N/A,,,,,,,,,,,,,
Right,P1,15,4,148.21,N/A,-5.11,16.76,N/A,,,,,,,,,,,,,
Right,P1,15,4,147.12,N/A,-5.51,19.53,N/A,,,,,,,,,,,,,
Right,P1,15,4,147.44,N/A,-8.17,20.11,N/A,,,,,,,,,,,,,
Right,P1,15,4,121.82,16.00,N/A,N/A,-16.02,,,,,,,,,,,,,
Right,P1,15,4,123.77,16.77,N/A,N/A,-16.82,,,,,,,,,,,,,
Right,P1,15,4,121.22,16.98,N/A,N/A,-14.78,,,,,,,,,,,,,
Right,P1,15,4,122.64,17.14,N/A,N/A,-11.86,,,,,,,,,,,,,
Right,P1,15,4,121.47,19.07,N/A,N/A,-14.96,,,,,,,,,,,,,
Right,P1,15,4,140.74,N/A,-8.16,10.53,N/A,,,,,,,,,,,,,
Right,P1,15,4,138.87,N/A,-8.25,10.60,N/A,,,,,,,,,,,,,
Right,P1,15,4,139.07,N/A,-8.85,9.49,N/A,,,,,,,,,,,,,
Right,P1,15,4,138.71,N/A,-8.90,10.68,N/A,,,,,,,,,,,,,
Right,P1,15,4,139.07,N/A,-9.71,13.73,N/A,,,,,,,,,,,,,
Right,P1,15,4,147.03,N/A,-7.21,2.21,-3.69,,,,,,,,,,,,,
Right,P1,15,4,146.56,N/A,-9.07,0.63,-5.81,,,,,,,,,,,,,
Right,P1,15,4,146.75,N/A,-9.26,0.64,-7.08,,,,,,,,,,,,,
Right,P1,15,4,146.72,N/A,-10.55,1.30,-5.49,,,,,,,,,,,,,
Right,P1,15,4,146.28,N/A,-10.26,N/A,-4.51,,,,,,,,,,,,,
Right,P1,15,4,113.01,8.63,N/A,10.94,N/A,,,,,,,,,,,,,
Right,P1,15,4,106.96,9.21,N/A,10.61,N/A,,,,,,,,,,,,,
Right,P1,15,4,109.48,9.81,N/A,9.35,N/A,,,,,,,,,,,,,
Right,P1,15,4,108.61,10.34,N/A,12.37,N/A,,,,,,,,,,,,,
Right,P1,15,4,102.64,9.37,N/A,11.15,N/A,,,,,,,,,,,,,
Right,P1,15,4,139.59,N/A,-11.26,10.40,N/A,,,,,,,,,,,,,
Right,P1,15,4,141.31,N/A,-14.19,9.76,N/A,,,,,,,,,,,,,
Right,P1,15,4,139.81,N/A,-12.75,12.42,N/A,,,,,,,,,,,,,
Right,P1,15,4,142.57,N/A,-13.40,16.65,N/A,,,,,,,,,,,,,
Right,P1,15,4,141.52,N/A,-12.69,18.24,N/A,,,,,,,,,,,,,
Right,P1,15,4,120.44,8.12,N/A,7.13,-0.37,,,,,,,,,,,,,
Right,P1,15,4,122.06,7.68,N/A,9.14,-0.01,,,,,,,,,,,,,
Right,P1,15,4,144.55,N/A,-2.88,6.07,-3.30,,,,,,,,,,,,,
Right,P1,15,4,125.44,7.54,-1.69,6.98,-4.34,,,,,,,,,,,,,
Right,P1,15,4,125.62,5.56,-1.65,8.65,-1.86,,,,,,,,,,,,,
Right,P1,15,4,140.76,9.38,N/A,N/A,-19.16,,,,,,,,,,,,,
Right,P1,15,4,143.17,9.19,N/A,N/A,-22.51,,,,,,,,,,,,,
Right,P1,15,4,142.54,9.73,N/A,N/A,-20.37,,,,,,,,,,,,,
Right,P1,15,4,142.35,8.98,N/A,N/A,-19.79,,,,,,,,,,,,,
Right,P1,15,4,141.09,9.93,N/A,N/A,-15.20,,,,,,,,,,,,,
Right,P1,15,4,135.37,0.27,-2.78,6.38,N/A,,,,,,,,,,,,,
Right,P1,15,4,137.41,N/A,-5.32,7.62,N/A,,,,,,,,,,,,,
Right,P1,15,4,136.90,0.25,-2.60,7.49,N/A,,,,,,,,,,,,,
Right,P1,15,4,136.77,0.73,-2.80,7.58,N/A,,,,,,,,,,,,,
Right,P1,15,4,136.33,1.03,-1.69,8.65,N/A,,,,,,,,,,,,,
Right,P1,30,1,119.08,N/A,-4.40,4.56,N/A,,,,,,,,,,,,,
Right,P1,30,1,148.72,N/A,-10.90,26.38,N/A,,,,,,,,,,,,,
Right,P1,30,1,150.53,N/A,-11.18,29.03,N/A,,,,,,,,,,,,,
Right,P1,30,1,148.15,N/A,-10.04,28.23,N/A,,,,,,,,,,,,,
Right,P1,30,1,149.42,N/A,-9.63,28.24,N/A,,,,,,,,,,,,,
Right,P1,30,1,113.01,14.18,N/A,N/A,-10.67,,,,,,,,,,,,,
Right,P1,30,1,116.11,13.84,N/A,N/A,-12.11,,,,,,,,,,,,,
Right,P1,30,1,118.19,13.95,N/A,N/A,-13.74,,,,,,,,,,,,,
Right,P1,30,1,116.91,13.07,N/A,N/A,-15.50,,,,,,,,,,,,,
Right,P1,30,1,119.21,12.59,N/A,N/A,-15.68,,,,,,,,,,,,,
Right,P1,30,1,143.68,N/A,-7.66,11.59,N/A,,,,,,,,,,,,,
Right,P1,30,1,144.03,N/A,-6.18,9.18,N/A,,,,,,,,,,,,,
Right,P1,30,1,145.71,N/A,-7.90,11.67,N/A,,,,,,,,,,,,,
Right,P1,30,1,145.18,N/A,-6.78,9.58,N/A,,,,,,,,,,,,,
Right,P1,30,1,145.83,N/A,-7.26,9.51,N/A,,,,,,,,,,,,,
Right,P1,30,1,152.21,N/A,-7.72,7.46,-1.21,,,,,,,,,,,,,
Right,P1,30,1,154.25,N/A,-7.65,11.13,N/A,,,,,,,,,,,,,
Right,P1,30,1,153.77,N/A,-7.08,11.46,N/A,,,,,,,,,,,,,
Right,P1,30,1,153.95,N/A,-7.35,11.23,N/A,,,,,,,,,,,,,
Right,P1,30,1,154.62,N/A,-6.22,11.31,N/A,,,,,,,,,,,,,
Right,P1,30,1,131.61,3.95,-11.04,17.77,N/A,,,,,,,,,,,,,
Right,P1,30,1,94.73,11.82,N/A,5.73,N/A,,,,,,,,,,,,,
Right,P1,30,1,93.40,11.04,N/A,4.11,N/A,,,,,,,,,,,,,
Right,P1,30,1,91.11,11.65,N/A,4.66,N/A,,,,,,,,,,,,,
Right,P1,30,1,91.99,11.13,N/A,5.39,N/A,,,,,,,,,,,,,
Right,P1,30,1,158.66,1.09,-1.79,21.84,N/A,,,,,,,,,,,,,
Right,P1,30,1,159.03,0.32,-2.92,24.97,N/A,,,,,,,,,,,,,
Right,P1,30,1,158.43,1.01,-0.43,22.90,N/A,,,,,,,,,,,,,
Right,P1,30,1,158.69,2.35,N/A,23.02,N/A,,,,,,,,,,,,,
Right,P1,30,1,159.18,1.18,N/A,23.84,N/A,,,,,,,,,,,,,
Right,P1,30,1,143.59,N/A,-11.44,5.55,-0.96,,,,,,,,,,,,,
Right,P1,30,1,145.09,N/A,-10.41,7.00,-7.01,,,,,,,,,,,,,
Right,P1,30,1,145.52,N/A,-11.25,5.14,-1.23,,,,,,,,,,,,,
Right,P1,30,1,145.74,N/A,-11.38,7.19,N/A,,,,,,,,,,,,,
Right,P1,30,1,145.17,N/A,-9.22,5.26,-0.68,,,,,,,,,,,,,
Right,P1,30,1,142.63,9.75,-10.03,N/A,-13.09,,,,,,,,,,,,,
Right,P1,30,1,144.89,10.35,N/A,N/A,-13.71,,,,,,,,,,,,,
Right,P1,30,1,144.55,8.59,N/A,N/A,-9.43,,,,,,,,,,,,,
Right,P1,30,1,144.34,10.84,N/A,N/A,-9.20,,,,,,,,,,,,,
Right,P1,30,1,143.90,10.27,N/A,N/A,-8.77,,,,,,,,,,,,,
Right,P1,30,1,145.00,7.26,-3.41,18.21,-1.47,,,,,,,,,,,,,
Right,P1,30,1,145.19,5.75,-2.08,17.73,N/A,,,,,,,,,,,,,
Right,P1,30,1,147.87,1.56,-4.37,21.99,N/A,,,,,,,,,,,,,
Right,P1,30,1,147.73,4.48,-5.73,22.34,N/A,,,,,,,,,,,,,
Right,P1,30,1,145.50,N/A,-3.66,18.90,N/A,,,,,,,,,,,,,
Right,P1,30,2,88.61,N/A,-15.03,N/A,-20.44,,,,,,,,,,,,,
Right,P1,30,2,87.95,N/A,-12.05,N/A,-20.32,,,,,,,,,,,,,
Right,P1,30,2,93.60,N/A,-6.92,N/A,-16.69,,,,,,,,,,,,,
Right,P1,30,2,89.70,N/A,-11.09,N/A,-17.55,,,,,,,,,,,,,
Right,P1,30,2,97.54,N/A,-3.59,N/A,-11.83,,,,,,,,,,,,,
Right,P1,30,2,98.32,8.48,N/A,N/A,-19.04,,,,,,,,,,,,,
Right,P1,30,2,100.36,10.91,N/A,N/A,-15.18,,,,,,,,,,,,,
Right,P1,30,2,100.53,10.38,N/A,N/A,-15.28,,,,,,,,,,,,,
Right,P1,30,2,99.81,11.90,N/A,N/A,-13.56,,,,,,,,,,,,,
Right,P1,30,2,102.92,12.32,N/A,N/A,-15.56,,,,,,,,,,,,,
Right,P1,30,2,138.60,N/A,-8.07,5.93,N/A,,,,,,,,,,,,,
Right,P1,30,2,138.43,N/A,-8.17,5.74,N/A,,,,,,,,,,,,,
Right,P1,30,2,138.43,N/A,-11.27,5.15,N/A,,,,,,,,,,,,,
Right,P1,30,2,138.34,N/A,-10.40,5.25,N/A,,,,,,,,,,,,,
Right,P1,30,2,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P1,30,2,148.63,N/A,-7.90,N/A,-5.94,,,,,,,,,,,,,
Right,P1,30,2,148.65,N/A,-11.55,1.57,-1.11,,,,,,,,,,,,,
Right,P1,30,2,148.58,N/A,-10.82,0.82,-5.67,,,,,,,,,,,,,
Right,P1,30,2,148.44,N/A,-10.48,0.71,-3.44,,,,,,,,,,,,,
Right,P1,30,2,149.69,N/A,-10.84,N/A,-6.70,,,,,,,,,,,,,
Right,P1,30,2,130.91,9.81,-14.39,18.12,N/A,,,,,,,,,,,,,
Right,P1,30,2,129.21,6.33,-13.58,13.34,-0.56,,,,,,,,,,,,,
Right,P1,30,2,129.92,8.69,-14.10,11.88,-3.96,,,,,,,,,,,,,
Right,P1,30,2,130.68,N/A,-13.46,11.77,-1.31,,,,,,,,,,,,,
Right,P1,30,2,130.38,10.85,-12.60,14.37,N/A,,,,,,,,,,,,,
Right,P1,30,2,146.79,N/A,-10.02,21.33,N/A,,,,,,,,,,,,,
Right,P1,30,2,146.76,N/A,-9.54,5.44,-0.74,,,,,,,,,,,,,
Right,P1,30,2,146.87,N/A,-10.96,10.33,N/A,,,,,,,,,,,,,
Right,P1,30,2,148.28,N/A,-11.47,12.46,N/A,,,,,,,,,,,,,
Right,P1,30,2,149.32,N/A,-10.09,10.09,N/A,,,,,,,,,,,,,
Right,P1,30,2,96.65,7.21,-3.06,N/A,-10.37,,,,,,,,,,,,,
Right,P1,30,2,101.73,6.97,-2.04,N/A,-8.55,,,,,,,,,,,,,
Right,P1,30,2,105.42,9.06,N/A,N/A,-8.15,,,,,,,,,,,,,
Right,P1,30,2,102.25,9.71,N/A,N/A,-9.03,,,,,,,,,,,,,
Right,P1,30,2,128.67,4.92,-5.12,5.39,-6.05,,,,,,,,,,,,,
Right,P1,30,2,137.87,7.82,N/A,N/A,-25.93,,,,,,,,,,,,,
Right,P1,30,2,137.90,6.01,-0.99,N/A,-22.43,,,,,,,,,,,,,
Right,P1,30,2,137.83,6.37,N/A,N/A,-24.04,,,,,,,,,,,,,
Right,P1,30,2,138.01,9.46,N/A,N/A,-23.66,,,,,,,,,,,,,
Right,P1,30,2,137.82,5.88,-1.47,N/A,-20.65,,,,,,,,,,,,,
Right,P1,30,2,99.21,13.38,N/A,N/A,-2.57,,,,,,,,,,,,,
Right,P1,30,2,97.85,14.19,N/A,N/A,-3.17,,,,,,,,,,,,,
Right,P1,30,2,95.64,15.04,N/A,N/A,-4.22,,,,,,,,,,,,,
Right,P1,30,2,96.45,15.09,N/A,N/A,-4.38,,,,,,,,,,,,,
Right,P1,30,2,96.73,15.37,N/A,N/A,-3.99,,,,,,,,,,,,,
Right,P1,30,3,94.79,N/A,-14.04,N/A,-18.78,,,,,,,,,,,,,
Right,P1,30,3,96.70,N/A,-15.65,N/A,-9.89,,,,,,,,,,,,,
Right,P1,30,3,101.91,N/A,-13.66,N/A,-5.96,,,,,,,,,,,,,
Right,P1,30,3,101.08,N/A,-12.05,N/A,-4.64,,,,,,,,,,,,,
Right,P1,30,3,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P1,30,3,97.73,8.36,N/A,N/A,-13.38,,,,,,,,,,,,,
Right,P1,30,3,97.15,7.78,N/A,N/A,-12.76,,,,,,,,,,,,,
Right,P1,30,3,98.56,9.84,N/A,N/A,-13.94,,,,,,,,,,,,,
Right,P1,30,3,96.24,9.50,N/A,N/A,-11.62,,,,,,,,,,,,,
Right,P1,30,3,97.74,10.79,N/A,N/A,-13.51,,,,,,,,,,,,,
Right,P1,30,3,147.60,N/A,-8.56,14.66,N/A,,,,,,,,,,,,,
Right,P1,30,3,144.32,N/A,-7.81,11.74,N/A,,,,,,,,,,,,,
Right,P1,30,3,144.75,N/A,-7.91,10.76,N/A,,,,,,,,,,,,,
Right,P1,30,3,145.19,N/A,-8.36,9.45,N/A,,,,,,,,,,,,,
Right,P1,30,3,144.69,N/A,-8.08,9.83,N/A,,,,,,,,,,,,,
Right,P1,30,3,150.37,N/A,-9.29,7.31,-1.35,,,,,,,,,,,,,
Right,P1,30,3,150.98,N/A,-8.93,7.24,N/A,,,,,,,,,,,,,
Right,P1,30,3,150.22,N/A,-7.30,6.62,N/A,,,,,,,,,,,,,
Right,P1,30,3,150.85,N/A,-8.73,5.27,N/A,,,,,,,,,,,,,
Right,P1,30,3,151.58,N/A,-9.62,7.09,-3.13,,,,,,,,,,,,,
Right,P1,30,3,80.32,13.51,N/A,4.12,N/A,,,,,,,,,,,,,
Right,P1,30,3,82.57,11.10,N/A,3.03,N/A,,,,,,,,,,,,,
Right,P1,30,3,80.82,11.69,N/A,3.43,N/A,,,,,,,,,,,,,
Right,P1,30,3,81.99,11.97,N/A,3.78,N/A,,,,,,,,,,,,,
Right,P1,30,3,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,
Right,P1,30,3,159.48,0.54,-8.50,20.24,N/A,,,,,,,,,,,,,
Right,P1,30,3,156.78,N/A,-9.71,16.54,N/A,,,,,,,,,,,,,
Right,P1,30,3,156.63,N/A,-9.56,15.32,-1.44,,,,,,,,,,,,,
Right,P1,30,3,159.92,0.05,-9.44,17.93,-2.37,,,,,,,,,,,,,
Right,P1,30,3,158.70,0.50,-8.15,19.86,N/A,,,,,,,,,,,,,
Right,P1,30,3,134.91,0.80,-11.46,9.48,-4.25,,,,,,,,,,,,,
Right,P1,30,3,132.52,2.23,-12.18,11.88,-6.53,,,,,,,,,,,,,
Right,P1,30,3,110.72,6.37,-3.77,N/A,-10.17,,,,,,,,,,,,,
Right,P1,30,3,133.35,3.40,-8.33,6.95,-8.78,,,,,,,,,,,,,
Right,P1,30,3,131.84,N/A,-13.02,16.27,-6.73,,,,,,,,,,,,,
Right,P1,30,3,144.43,8.93,N/A,N/A,-15.33,,,,,,,,,,,,,
Right,P1,30,3,145.52,16.26,N/A,N/A,-14.84,,,,,,,,,,,,,
Right,P1,30,3,145.45,13.87,N/A,N/A,-14.17,,,,,,,,,,,,,
Right,P1,30,3,145.83,11.91,N/A,N/A,-16.20,,,,,,,,,,,,,
Right,P1,30,3,145.05,9.47,N/A,N/A,-12.46,,,,,,,,,,,,,
Right,P1,30,3,98.44,13.42,N/A,0.06,-2.36,,,,,,,,,,,,,
Right,P1,30,3,94.50,15.56,N/A,0.26,-1.75,,,,,,,,,,,,,
Right,P1,30,3,93.93,14.72,N/A,0.78,-1.89,,,,,,,,,,,,,
